Name,activation,optimizer,is_sparse,is_norm,is_gray,loss,accuracy,dropout,loss_validation,accuracy_validation
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.5272178649902344,0.10119999945163727,False,2.516711950302124,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.425039291381836,0.10057500004768372,False,2.4194912910461426,0.09769999980926514
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adagrad_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.3027234077453613,0.09780000150203705,False,2.30260968208313,0.10159999877214432
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adagrad_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.30275297164917,0.09950000047683716,False,2.3028507232666016,0.09769999980926514
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adagrad_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.302546262741089,0.10117500275373459,False,2.302581548690796,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adagrad_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.302772045135498,0.09867499768733978,False,2.302661657333374,0.09849999845027924
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adagrad_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.3027665615081787,0.10087499767541885,False,2.3027403354644775,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adagrad_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.302786111831665,0.09817499667406082,False,2.3027846813201904,0.09769999980926514
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.9786198139190674,0.6530500054359436,False,1.015931487083435,0.6410999894142151
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,1.4576046466827393,0.477275013923645,False,1.4819391965866089,0.46540001034736633
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.8854820728302002,0.6877999901771545,False,0.9316379427909851,0.6671000123023987
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,1.2429723739624023,0.5625249743461609,False,1.30630362033844,0.532800018787384
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.44282057881355286,0.8524249792098999,False,0.7707506418228149,0.7384999990463257
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,1.2257323265075684,0.5677499771118164,False,1.2859643697738647,0.5406000018119812
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.056688934564590454,0.9963250160217285,False,0.9224772453308105,0.760699987411499
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adamax_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.9942609667778015,0.6567999720573425,False,1.1335840225219727,0.5989000201225281
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adam_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,1.1872411966323853,0.5799999833106995,False,1.242041826248169,0.5551999807357788
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adam_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.3600274622440338,0.8780750036239624,False,0.6571494936943054,0.7764999866485596
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adam_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.04138631001114845,0.9995750188827515,False,1.6098265647888184,0.6547999978065491
